animal;id;experience;test;path
mouse;PP;3;1;ОФЦГЗУЩТЖЭМИКАДАКИОЫОМЭЯГЦХАКЛБЕРШСДКИФЦЗУЩТЩУЗГЦФХАХ
mouse;PP;4;1;ОФЦГЗУЩТЩУЗГЦХАДКИФХЦГЗУЩУЗГЦФХАХАХЦГ
mouse;PP;4;1;ЗГЦХДСШР
mouse;PP;4;2;ОФЦГЯЭМИКАХЦГЗУЗГЦХАДС
mouse;PP;5;1;ОФХАДСШРЕЛИМЯГЗУЩТЖЭМЯГЦХАДАХЦГЗУЗГЦХАДАХЦГЯЦХАХАКАХЦГЯГЯМФОЫОИЛЕР
mouse;PP;5;2;ОФЦГЗУЗЦХФОИЛЕЛКАХЦЗУЩТ
mouse;PP;5;3;ОФХА
mouse;PP;6;1;ОФЦГЗУЩТЩУЗЦХАДСШРШСДАКАХЦГЯЭЯГЦХАДКЛЕРЕЛИФЦГЗЦГЦФОЫОИКАХЦГЗЯГЯЭВЖТЖВЭМОФИОЫОИКАХЦГЦФМИФЦГЦХ
mouse;PP;7;1;ОФЦГЗЦХАДСШРЕЛКАХЦГЯМОЫОМЯГЗУЩТЖЭМИКХФОЫОФЦГЦГЦХДСШСДАХЦГЦХДХЦГЦХАХЦЗУЗЦФИЛЕРШСДАХЦЯЭЯГЦФИКАХЦГЦГЗГЦХАХЦГЗУЩТЖЭМОЫОИКАДСШР
mouse;PP;8;1;ОФЦГЯЦХДАХФЦГЦГЯМФХАХЦГЦФМИКАДХЦГЦХКАХФМЯГЗЯЭМИЛ
mouse;PP;9;1;ОФЦГЗЦХДСШРЕЛИМЭМФХАКДСШСДАХ
mouse;PP;9;1;ЦГЗУЩТЩУЗЦХДАХЦГЯМОЫОИЛБЛКАКЛБЛИМЭЯГЦХЦГЦХАКЛБЛИМФЦГЦГЦХАКИОЫОМФЦГЦХКЛКАКХЦГЦФИЛБЛИ
mouse;PZ;2;2;ЛИФ
mouse;PZ;2;1;ОФЦЗЦХДКЛИОЫОМЭЖТ
mouse;PZ;2;2;ОФЦГЯЗУЩТЩУЗЦХДСШРЕШСДАХЦГЦФОЫОФХАХЦГЯЦХДХФИКЛОМЭВЖТЖЭВЖЭМФЦЗГЦХАХАХ
mouse;PZ;1;1;ОЫОМЯГЗУЗГЯЭЖТ
mouse;PZ;1;2;ОИКАДАКЛБЕРШСДАКИМЯГЗУЩТ
mouse;PZ;1;3;ОМЯГЯМИКАКЛЕРШСДАКЛБЛКАКИОЫОМЭЖТ
mouse;PZ;1;4;ОМЯГЯГЗГЯМИЛЕРШСДАКИОЫОМЯГЗГЯЭЖТЖВЭЯМОЫОИЛЕР
mouse;PZ;3;1;ОФЦГЗУЩТ
mouse;PZ;3;2;ОФХДСШЕРЕЛКАДСШРШСДКХЦЗУЩТЖЭЯГЦХДКИОИФЦЯЦХДСШР
mouse;PZ;3;3;ОФЦГЦХАХАХКЛИМЯГЦФОМЭВЖТЩУЗГЯМИКАХФОМЯГЦХФИКДАХЦГЗУЩТ
mouse;PZ;3;4;ОИКАКИОЫОМЯГЗГЦХАДСШСДАХЦГЯГЦХАХ
mouse;PZ;4;1;ОФХАДХЦГЦЯМЭМИЛБЕР
mouse;PZ;4;2;ОФЦГЦХАДХЦГЗУЩТ
mouse;PZ;4;3;ОФЦГЦХАДАХЦГЦЯГЦХАКИМЭЖТ
mouse;PZ;4;4;ОФЦГЦХАХЦГЦХАХЦГЗГЯЭЯГЦХАХФОФЦГ
mouse;PZ;6;1;ОФЦГЦХАКЛЕРШСДАХЦГЯЭЖТЩУЗГЦФОЫОМЭВЖТЩУЗГЦХАХАКХФМЭЖТЩТЖЭМИЛЕРЕЛИОЫОИКАХЦГЗУЩТ
mouse;PZ;6;2;ОФХАДСШРЕЛИФХАДСДАХЦГЦХАХФМЭЖЩУЗГЦХАХЦХЦЗУЩТЩ
mouse;PZ;7;1;ОФЦГЯЭЖТЩУЗГЦХАДСШРЕЛИФЦГЦФОИКАХЦГЗУЩТЖЭЯГЦХАДКИМЭЖТЩУЗГЦХАКХФХАДАХЦГЗУЩТЩУЗГЦХАХФОЫОМЭМОИФМЯЦХАХЦГЗГЦГЗУЩТЩУЗГЦХАДАДХФИЛЕРЕЛИОМ
mouse;PZ;8;1;ОФЦГЯЭЖТЖЭМИКАДСШРЕЛИФЦГЯЭВЭЯГЗЯГЦХАХФОЫОМЭЯГЦФИЛЕРШРЕЛИМЯГЦХАКЛЕРЕЛИМЭЖТЩУЗЦФОЫОФХФМЯГЦГЗЦХАДКЛЕР
mouse;PZ;8;2;ОФХАХЦГ
mouse;PZ;9;1;ОФЦГЯМИКАХДСШРЕЛКАХФЦЗЦЗЯМФИЛИОЫОИЛЕР
mouse;PZ;9;2;ОФЦГЦФМИЛКАХЦГЦХКИЛЕР
mouse;H;1;1;ОФЦЗУЩТЖВЭЯГЦХДКИМЭВЖТЩУЗГЦХАДАХЦГЗЯМОЫОФЦГЗУЩЖЭМИЛБЕР
mouse;H;1;2;ОФЦГЗУЩТЖВЭМФХАХЦФИКАХЦГЯЭЯГЯЭЖТ
mouse;H;2;1;ОФХАДСШЕБЛКАДХЦЗУЩТ
mouse;H;2;2;ОФХАКЛЕР
mouse;H;2;3;ОФЦЗУЗГЗУЗГЯЭВЖТЩУЗГЦХАХЦГЯЭВЖТЖВЭМОЫОФХАКЛЕРШСДАХЦГЯЭЖТ
mouse;H;2;4;ОФЦФЦЗУЩТ
mouse;H;3;1;ОФХДСШР
mouse;H;3;2;ОФЦГЗУЩТЖЭМОЫОИЛЕР
mouse;H;3;3;ОФЦГЗУЩУЗЦХАДКИОЫОМЭЖТ
mouse;H;3;4;ОФЦГЦХАДАКИОЫОФЦХАХЦГЗГЦХАДСШРЕЛИФЦЗЯЭВЖТЩУЗГЦХАКЛЕР
mouse;H;3;5;ОЫОИКДХЦЗУЩТЖВЭМИЛИМЯГЦХДХЦГЗЯЭВЭМОЫОИЛЕР
mouse;H;4;1;ОФЦГЗУЩТЩУЗГЯЭЯГЦХАДАКЛЕБЛКАХЦГЗУЗГЦФОЫОИКАДСШРЕЛИМЭВЖТЩУЗГЦХАХАХЦГЯГЦ
mouse;H;5;1;ОФХАХЦГЗУЩТЩУЗЯЭЯГЦФОЫОИЛЕРШСДХЦГЗУЩТ
mouse;H;5;2;ОМЭЯГЗУЩТЖТЩТЖЭМИКАХФОЫОФХАДСШР
mouse;H;5;3;ОФХАХФЦГЗГЯЭЯГЗГЦХАДСШЕБЕШСДАХКЛКАХЦГЗУЩТЖЭМОФЦГЗУЩТЖЭЯГ
mouse;H;6;1;ОФЦГЗУЩТЖЭМИЛЕРШСДАКЛИМЯГЯЭВЖТ
mouse;H;6;2;ОФХАХЦГЯГЗЦХАХАДСШРЕЛИМЯГЦЯГЯЭЖТЩУЗГЦФОЫОИКАХЦГЦГЗГЦХАКАХЦГЗУЩТЖЭМФЦГЦГЦХАХЦГЦХАДХЦГЦХАКЛЕР
mouse;H;6;3;ОФЦФЦГЦХАХЦГЦХДХЦЯЭЖТ
mouse;H;6;4;ОФЦГЯЭЯЦХАХЦГЗГЯМИЛЕР
mouse;H;7;1;ОИКАХЦГЗУЩТ
mouse;H;7;2;ОИЛЕРШСДАХЦГЯЭВЖТЩУЗГЦХАКЛКАХЦГЦФОФХАДСШЕЛИМЭЖТЖЭМФЦГЦГЦХАХЦЗЦХАХЦГЯЭЖЩУЗГЦХАКЛЕРШСДАХФОЫОИЛЕР
mouse;H;7;3;ОФХАХЦГЦХЦГЦХКИМЭЖТЩУЗГЦХАХКЛЕР
mouse;H;8;1;ОФЦГЗЦХАКЛЕР
mouse;H;8;2;ОМЯГЦХАКЛЕР
mouse;H;8;3;ОФЦГЯЭЖТЖЭЯГЦХАКЛЕШСШЕЛИМЭЖТЩУЗГЦФОИКАКЛЕРЕЛИМЭЯГЦХАХФОЫОФЦГЯМФЦГЗЦХАКЛЕРЕЛИМЭЖТЖЭЯГЦХАХФОЫОФЦЯГЦХАКЛБЕЛИМЭЯЗУЩТ
mouse;H;8;4;ОФОЫОМЭЖТЖЭМФХАДСШРЕЛИМЯГЦХАДСШРЕЛИ
mouse;H;9;1;ОФЦГЯЭМИКАДСШРЕЛКАХЦГЗЯМОЫОИЛЕРШРЕЛИМЭЖТЩУЗГЦХАКИФЦЯЦХАХКЛИМЯГЦФХАХЦЯЭЯГЦХКЛБЛИОЫОИЛБЕРШСДХКИОЫОМЭЯГЦФОЫОМЭМИЛБЛИМЭЖТЖЭМОЫОИЛЕР
mouse;H;9;2;ОМЯГЦХАХЦГЗЦХАХФОИЛИМЯГЦФОЫОИЛЕРЕЛИМЭЖТЖЭМОЫОИЛЕР
mouse;H;9;3;О
mouse;H;9;3;ОЫОМЯГЦХАХДСШРЕЛИФЦГ
mouse;LZ;4;2;
mouse;LZ;4;1;ОФХАДКЛБЕРШСДХЦГЦФОЫОФЦГЗУЩТ
mouse;LZ;4;2;ОФЦГЦГЦХА
mouse;LP;1;1;ОЫОФХАДСШР
mouse;LP;1;2;ОИЛЕРШСШРЕЛЕР
mouse;LP;1;3;ОФЦГЯЭЖТЩУЗГЦХАДАКЛЕР
mouse;LP;1;4;ОФЦГЗУЩТ
mouse;LP;1;5;ОИКАДХЦГЗУЩТ
mouse;LP;1;6;ОФЦГЗУЩТ
mouse;LP;1;7;ОФХАКЛЕРШСШРШР
mouse;LP;1;8;ОФХАХЦГЦГЦХАДАХКОЕЦОЫТОГОВРЕМЕИФОЫОМЯГЗУЩТ
mouse;LP;2;1;ОФЦГЗУЩТ
mouse;LP;2;2;ОФХАДСШР
mouse;LP;2;3;ОФЦЗУЩТЖЭЯЗУЩТЖВЖТЩУЗЯЭЖТЩУЗГЦХАХЦГЗГЦФОЫОФЦЗУЩТ
mouse;LP;2;4;ОИЛЕРШСДАХЦГЗУЩТЖВЖЩУЗГЦХАДСШР
mouse;LP;9;6;ОФМЯГЗУЩТ
mouse;LP;2;5;ОФХАХФМЭЖЩУЗГЦХАКХЦЗУЩТЖЭЯГЦХАДАХЦЯМОЫОФЦГЗУ
mouse;LP;3;1;ОФХАХЦГЦГЗУЩТ
mouse;LP;3;2;ОФХАКАХЦГЯЭЖТЩУЗЦХАХЦГЗУЩТЩУЗГЦГЦХАХЦГЯМИЛЕР
mouse;LP;3;3;ОФХАХЦГЦХАХЦГЦХАХЦГЗУЗГЦХАХФМЭЯГЯМОЫОИЛЕР
mouse;LP;3;4;ОФХАХЦГЦХАХЦГЦХАХЦГЗВОЗДЕСТВИЕРУКОВОЗДЕСТВИЕРУКО
mouse;LP;4;1;ОФХАХАХЦГЯМОЫОФХАДСШР
mouse;LP;4;2;ОФХАХЦГЦХАХЦГЯЭВЭЯГЦХАХЦГЦХАХЦГЗЦФХАКХАХЦГЦХАХЦГЦХАХЦГЗГЦЗУЩТ
mouse;LP;4;3;ОФХАХЦГЦХАКАХЦГЗ
mouse;LP;5;1;ОФХАХЦГЗУЩТЖЭЯГЦХАХЦГЯЦХАХФОЫОФХАКЛЕРЕЛКАХЦГЯЭЖТ
mouse;LP;5;2;ОФХАХЦГЗУЗЦХАКАХФОЫОФЦГЗУЩТЩУЗГЦХАДКЛЕРЕЛКАХЦГЯМЭЖТЩУЗГЦХАХЦЗУЩУЗГЦФИЛЕР
mouse;LP;5;3;ОФХАДХЦГЦХАХЦГЦХАХЦГЦХАХЦГЦХАХЦГЯМИКАХЦЗУЩ
mouse;LP;6;1;ОФХАХЦГЗЦХДСШРШСДХЦГЯЭВЭМИКАКЛБЛЕРШРЕЛИМЭЖТЩУЩТЖЭЯГЦФХАХЦГЗГЦХАХЦГЯЭЖТЩУЗГЦФИЛЕРЕЛИМЭЖЩЖТЩТЖЭМОЫОИЛИМИМИЛКАХЦГЯЭЖЭМОЫОИЛЕР
mouse;LP;6;2;ОФХАХЦГЦХЦГЯМИЛЕР
mouse;LP;6;3;ОФХАХЦГЗЯЦХКЛЕР
mouse;LP;6;4;ОФХАХЦГЯМИЛЕР
mouse;LP;6;5;ОФХАХЦГЦЯМИЛЕР
mouse;LP;6;6;ОФХАХЦГЯЭЖТ
mouse;LP;6;7;ОФХАХЦГЯМИЛЕР
mouse;LP;6;8;ОФХАХЦГЦХАДСШР
mouse;LP;6;9;ОФХАХЦГЦГЯЭКОЕЦОЫТОГОВРЕМЕИЭМИЛЕР
mouse;LP;7;1;ОФХАКЛЕРШСДАКЛИФОЫОМЭЖЩУЗГЦХАКЛЕР
mouse;LP;7;2;ОФХАХЦГЗУЩЖЭМИКАКЛЕР
mouse;LP;7;3;ОФХАХЦГЯЭМИЛИМЭЖТЩУЗГЦХДКХЦГЯЭЯЦФОЫОИЛЕР
mouse;LP;7;4;ОФХАХЦГЗУЩТ
mouse;LP;7;5;ОФХАХЦГЯМИЛЕР
mouse;LP;7;6;ОФХАХЦГЗЯМФХДКИФОМЭЖТЩУЗЦХАКЛЕР
mouse;LP;7;7;ОФХАХЦГЦФОЫОФХАХЦГЯМФМЭЖТ
mouse;LP;7;8;ОФХАХЦЯМИЛЕР
mouse;LP;7;9;ОФХАХЦГЯЭЯГЦХАХЦГЯМИКАХФИМЭЖТ
mouse;LP;8;1;ОФХАХЦГЗЦХДСШРЕЛЕР
mouse;LP;8;2;ОФХАХЦГЯЭМИКАХЦЗУЩТЩУЗЦХДСШРЕЛИМФЦГЦХАХЦГЦХФОЫОМЯЗГЦХАХЦГЯЭМИЛЕР
mouse;LP;8;3;ОФХАХЦГЯМИЛЕР
mouse;LP;8;4;ОФХАХЦГЦХАХЦГЗУЩТЖЭМИЛЕР
mouse;LP;8;5;ОФХАХЦГЦХДХЦГЯЭЖТ
mouse;LP;8;6;ОФХАХЦГЦХКЛЕР
mouse;LP;8;7;ОФХАХЦГЯЭЯГЦФИЛЕР
mouse;LP;8;8;ОФХАХЦГЦХКИОЫОМЭЖТ
mouse;LP;8;9;ОФХАХЦГЯМИЛЕР
mouse;LP;8;10;ОФХАХЦГЦХАКЛЕР
mouse;LP;8;11;ОФХАХЦГЦХАХЦЯМИЛЕРШР
mouse;LP;9;1;ОФХАДСШРШСДХЦГЗУЩТ
mouse;LP;9;2;ОФХАХЦГЯМИКАХЦГЯМИЛЕРЕЛКАХЦЗУЩТ
mouse;LP;9;3;ОФХАХЦГЯМФХКЛЕР
mouse;LP;9;4;ОФХАХЦГЯМИЛЕР
mouse;LP;9;5;ОФИКАКИМЯГЯЗ
mouse;LP;9;5;УЩТЖЭМФИЛЕРШСШР
mouse;LP;9;7;ОМЯГЯМИКАКИОЫОМЭЯЗУЩТ
mouse;LP;9;8;ОЫОИКАХЦГЗЦХКИМЯГЗУЩТ
mouse;LP;9;9;ОФХАХЦГЦХАХЦГЯМИЛЕР
mouse;LZ;2;1;ОИКА
mouse;LZ;2;1;ХЦЗУЩТ
mouse;LZ;2;2;ОФХАДСШРШСДАХЦЯГЗУЩТЖВЭЯГЗУЗЦХАДКЛБЕРШСДАКИОЫОМЯГЗУЩТ
mouse;LZ;2;3;ОФ
mouse;LZ;1;1;ОФХДСШРЕЛБЕР
mouse;LZ;1;2;ОФЦЗУЩТ
mouse;LZ;1;3;ОФХАКЛБЕРШСДАХЦФМЯЭЖТЖВЖТ
mouse;LZ;1;4;ОФХКЛБЕРШСДАХЦГЯЭМОЫОМЯГЗЦХАКЛБЕРШРЕБЕР
mouse;LZ;3;1;ОФЦЯЭЖЩУЗГЦХДСШР
mouse;LZ;3;2;ОФЦГЯЭЯГЦГЯМОЫОФХАХАКХЦГЯМОЫОИКАХЦГЗ
mouse;LZ;5;1;ОФЦХАКЛЕРШСДАХЦЗУЩТЖТЩУЗГЦЗГЦЗЦХЦГЦХДСШР
mouse;LZ;5;2;ОИЛЕР
mouse;LZ;5;3;ОИКА
mouse;LZ;6;1;ОФХАДСШРЕЛКАХЦГЗЯЭВЖТЩУЗЦХАДХЦГЦГЦХАХФОЫОФЦГЦХАХФХКЛБЕР
mouse;LZ;6;2;ОФЦГЦХА
mouse;LZ;7;1;ОФХАДКЛЕРШСДХЦГЦХФЦГЯМИКАХФОЫОИЛЕР
mouse;LZ;7;2;ОМФОЫОЫОМЭЖТ
mouse;LZ;7;3;О
mouse;LZ;7;3;ОФОЫО
mouse;ZZ;2;3;
mouse;ZZ;2;1;ОФХАХЦГЗУЩТ
mouse;ZZ;2;2;ОФЦГЗГЦХАДСШРШСДАХЦГЗУЩТ
mouse;ZZ;2;3;ОМЭВЖТЩУЗГЯЭВЭЯГЗУЩТ
mouse;ZZ;2;4;ОФЦГЦХАКЛЕР
mouse;ZZ;2;5;ОФЦГЦХАХЦГЗУ
mouse;U;1;1;ОИКАХЦЗЯЭВЖТ
mouse;U;1;2;ОФЦГЗУЩТ
mouse;U;1;3;ОФХАДСШРЕБЕР
mouse;U;1;4;ОФЦГЗУЩТ
mouse;U;1;5;ОФХАХЦГЗУЗГЦХАХФОЫОМЯГЗУКОЕЦОЫТОГОВРЕМЕИУЗГЦХАДСШР
mouse;U;2;1;ОФХАДСШР
mouse;U;2;2;ОМЯЗУЩТЖВЖТЩУЗГЦХАКЛЕР
mouse;U;2;3;ОФЦЯЭЖТЩУЗГЗГЦХАДСШР
mouse;U;2;4;ОФЦГЗГЗ
mouse;U;3;1;ОФХАДХАХФИКАХЦГЗУЩТ
mouse;U;3;2;ОФХАХАДКАХЦГЦХАДАХЦЗГЯМОЫОЫОМЭЖТЩУЩЖЭЖТ
mouse;U;3;3;ОФХАДСШРЕЛКАХЦГЦХАХЦГЗУЩТЩУЗЦХАКЛЕР
mouse;U;3;4;ОЫОМЯГЦХАКДСШРШС
mouse;U;4;1;ОФЦГЗГЦХАХЦГЗГЗУЗГЦХАДАКЛБЕР
mouse;U;4;2;ОФЦГЯЭЖТЖЭЯГЦХАХФЦГЦГЦХАДАХФОЫОИЛЕР
mouse;U;4;3;ОФЦГЗЦХАХЦГЦХАХЦГЯЭЖТЩУЗГЦХАХЦГЯЭЖТ
mouse;U;5;1;ОФХАДСШРШСДАКЛЕРЕЛИМЯГЦХАКАХЦГЗУЩТ
mouse;U;5;2;ОИКАХФЦГЦХАХЦГЯГЗГЦХАКЛЕРШСДАХЦГЦФОЫОФХАКЛБЕР
mouse;U;6;1;ОФХАДСШР
mouse;U;6;2;ОФЦГЗУЩТЖЭМОЫОФЦГЯЭВЖТ
mouse;U;6;3;ОФХАКХФЦГЗЦХАХЦГЦФОЫОФХАКЛБЕРЕЛИОЫОМЭЯГЗУЩТЖТЩУЗГЦХАХДХЦГЯГ
mouse;U;7;1;ОФХДАКЛЕРШСДАКИОЫОМЭЯГЦХАХЦГЗУЩТ
mouse;U;7;2;ОФХАХФОМЯГЦХАКАХЦГЗЦХАДСШРШСДАХФЦЯГЦХАХФОЫОФЦГЦХАХФЦГЗУЩТЖЭМИЛКАКХФМЯГ
mouse;U;8;1;ОФХАХЦГЯЭЖТЩУЗГЦХАХЦЯГЯЭВЖТЩУЗГЦХДСШР
mouse;U;8;2;ОМЯЦХАХФОЫОИЛЕРШСДХЦЗЦХАДКЛБЕРЕЛИОЫОФХАХФОИКАХЦГЯЭЖТЩЖЭЯГЦХАХЦГЦХЦГ
mouse;U;9;1;ОФХАДСШР
mouse;U;9;2;ОФЦГЯЭЖЩУЗГЦХАДСШРЕЛКАХФОЫОМЭЖЩУЗГЦХАДСШРШСДКЛИОМЯГЦХАХФМЭВЖТЖЭМИЛЕРЕЛИМЯГЦХАКЛИМЯГЦХАХА
mouse;ZZ;1;1;ОФХАДСШР
mouse;ZZ;1;2;ОМЯГЗГЦХАДСШР
mouse;ZZ;1;3;ОФХАХЦГЗУЩТ
mouse;ZZ;1;4;ОЫОФОЫОИЛЕРШСДАХЦЗУЩТЖВЭМОЫОИЛЕР
mouse;ZZ;3;1;ОИКХАХЦГЦХАДСШР
mouse;ZZ;3;2;ОФЦГЗГЦХАКАДАХЦГЦФОЫОФЦГЗУЩТЩУЗГЗЦХАДСДХФОИЛЕРШСДАХЦГЦЯЭВЖТ
mouse;ZZ;3;3;ОФЦГЦХАДАХЦГЗУЩТ
mouse;ZZ;3;4;ОФХАДСДАХДХЦГЗЦХДСШРЕБЛИМЯГЦХАДАХЦГЯЭВЖТ
mouse;ZZ;3;5;ОФХАХЦГЦХАХЦГЦХАХЦГЗГЦХАХАДАХЦГЦХДСШРШС
mouse;ZZ;4;1;ОФЦГЗУЩТЩУЗГЗЦХАКДСШР
mouse;ZZ;4;2;ОФЦГЯГЦХАХЦГЗЦХАДКЛИОЫОФЦГЗУЩТ
mouse;ZZ;4;3;ОФХАХЦГЦХАХЦГЦХАДСДАХЦГЯЭЖТЩУЗГЗЦХАКЛЕР
mouse;ZZ;4;4;ОФЦГЦХАХЦГЦХАХЦГЗУЩТ
mouse;ZZ;4;5;ОФЦГЦХАХЦГЯЭЖТЩУЗГЦХАХЦГЦХАДХЦГЦХАХЦГЦХАХЦГЗУЗГЦФОЫОИЛБЕР
mouse;ZZ;5;1;ОФЦГЦХАХЦГЯЭЖТ
mouse;ZZ;5;2;ОФЦГЦХАДСШР
mouse;ZZ;5;3;ОФЦГЯГЦХАХЦГЯМОЫОИКАХЦЗУЩТЩУЗГЗЦХАХЦГЦХДСШР
mouse;ZZ;5;4;ОФЦГЦХАХЦГЗУЩТЖЭЯЦХАКЛЕРШСДАХЦЯЭЖТЩУЗГЯЭЯЦГЦХАХЦГЦХАХЦГЦФХАДАХЦГЦХАХКИОЫОМЭЯЗЦФОФЦГЦХАДСШРЕЛКАХЦГЦХАКИФМЯЗУЩТЩ
mouse;ZZ;6;1;ОФЦГЦХАДСШРШСДАХЦЗУЩТЖЭМФЦГЦХАДСШРШСДАХФОЫОФХКИОЫОМЭЖТЩУЗГЦХАДКЛЕР
mouse;ZZ;6;2;ОФЦГЦХАХЦГЯЭЖТЩУЗГЗЦХДСШР
mouse;ZZ;6;3;ОФЦГЯГЦХАДСШРЕЛИФЦГЦХАХФЦГЗУЩТЖЭМФЦГЦФХАКЛЕР
mouse;ZZ;6;4;ОФЦГЦХАДХЦХАДСШР
mouse;ZZ;6;5;ОМЯГЦХАХЦГЦХАХЦГЗГЦХАДАХЦГЗУЗГЦХАДСШР
mouse;ZZ;6;6;ОФЦГЦГЦХАДСДАХФОЫОФЦГЦХАХЦГЯЭВ
mouse;ZZ;6;6;ЭМФЦГЦЯМОФХКЛЕРЕРЕЛИФЦГКОЕЦОЫТОГОВРЕМЕИ
mouse;ZZ;8;5;ЦХАХ
mouse;ZZ;8;1;ОФЦГЦХАХКЛЕРЕЛИМЭЖТЩУЗГЦХАХЦФОФЦЯГЗУЩТЖЭМИКАДХФИЛЕРЕЛИФЦГЦХАХДСШРЕЛИОИЛЕР
mouse;ZZ;8;2;ОФЦГЯЦЯГЯЭЖЭМИКХФЦГЯМИКАХЦХФОЫОИКАКЛЕРЕЛКАХЦГЯЭВЖТЩУЗГЦХАХЦГЦХКИЛЕЛКАХКЛЕРШСДАХЦГЦХАДСШСДХФОЫОИЛЕР
mouse;ZZ;8;3;ОФЦГЦФИЛЕР
mouse;ZZ;8;4;ОФЦГЦХАКИМЭЖТ
mouse;ZZ;8;5;ОФЦГКИОМЯГЦХАКЛЕР
mouse;ZZ;8;6;ОФЦГЯМИЛЕР
mouse;ZZ;8;7;ОФЦГЦХАКИМЯМИЛЕР
mouse;ZZ;8;8;ОФЦГКОЕЦОЫТОГОВРЕМЕИЦХАКДХЦЗУЩТ
mouse;ZZ;8;9;ОФЦГЦХАДКЛЕРШСШР
mouse;ZZ;8;10;ОФЦГЦХАКАХЦГЯМИЛЕР
mouse;ZZ;8;11;ОФЦГЦХАХФОЫОФЦГЦХАКЛЕР
mouse;ZZ;8;12;ОФЦГЦХАХАКХАХФИКА
mouse;ZZ;7;1;ОМЯГЦХАХАКИОЫОМЭЖТЩУЗГЦХАДСШРЕЛКАХЦГЦХАКИОМЭЖТЩУЗГЦХАХЦЯГЯМФЦГЗЦХАКЛЕРШСДАХФОЫОИЛЕР
mouse;ZZ;7;2;ОФЦГЦХАКИМЯГЦГЦХАХЦГЦХАХЦГЯЭЖТЖЭЯГЦХА
mouse;ZZ;9;1;ОФЦГЦХАДСШРЕЛИМЭЖТЖВЭЯГЦХАДСШР
mouse;ZZ;9;2;ОФЦГЦХАХФОЫОИЛЕРШРЕЛИМЯГЯМИКАДСШР
mouse;ZZ;9;3;ОФЦГЦХАХЦГЗУЩТЩУЗЦХАХФИЛЕР
mouse;ZZ;9;4;ОФЦГЦХАХФИОЫОИЛЕР
mouse;ZZ;9;5;ОФЦГЦХАКЛЕР
mouse;ZZ;9;6;ОФЦГЦХАДСШР
mouse;ZZ;9;7;ОФЦГЦХАКЛЕР
mouse;ZZ;9;8;ОФМЯГЯМИКАХФЦЯЗГЗ
mouse;ZZ;9;9;ОФХАКЛЕР
mouse;ZZ;9;10;ОФМЯГЯГЯМИКАКЛЕР
mouse;ZZ;9;11;ОФМЯГЯМИКАКИМЯГЗЯМИКАКАКИКОЕЦОЫТОГОВРЕМЕИФОЫОФИЛЕР
mouse;ZZ;9;12;ОИКАКИФХКИКЛЕР
mouse;FPL;1;1;ОФЦГЯЭЖЭЯГЗУЗЦХДСШРЕШСДАХФОЫОФХЦГЦЗУЩТЩУЗЦХАКИФЦЗГЦХДСШРШСДХФМЭЯЦХКИМЯГЯМИЛКАДХЦЗУЩЖТ
mouse;FPL;1;2;ОФЦГЗУЩТЖЭЯЦФМЯГЦХАДСШР
mouse;FPL;1;3;ОФХАХЦГЯЭМИКАДСШРШСДХФХЦЗУЩТЩУЗЦХАКЛКАКИКОЕЦОЫТОГОВРЕМЕИМЭВЭЯГЯМОЫОИЛБЛИФХДСШР
mouse;FPL;2;1;ОФЦЯМИКАХЦЯГЦХКЛЕРШСДХФОЫОЫОФЦЯЭЖТ
mouse;FPL;2;2;ОФХАХКИМЭЯГЯЭЖТЖТЖЭМИЛБЕЛКАДАХФОЫОФЦЗУЩЖТ
mouse;FPL;2;3;ОФХЦЗУЩТЩ
mouse;FPL;2;3;ЩУЗЦХАКЛИМЭВЭМИКАКХЦЗУЩТЖТЩУЗГЦХАДСШР
mouse;FPL;2;4;ОФЦЯЭВЭЯГЦХКЛЕБЕРШРЕЛИМЯГЦФОЫОИКАКИМЭМИЛЕР
mouse;FPL;11;12;ЕР
mouse;FPL;11;1;ОФЦГЯЭМИКАХФОЫОИКАКЛЕРЕЛИМЯЦХЦГЗУЩТ
mouse;FPL;11;2;ОФХАДСШСДХЦГЯМИЛЕРЕР
mouse;FPL;11;3;ОФЦГЗУЩТ
mouse;FPL;11;4;ОФХАДСШР
mouse;FPL;11;5;ОФЦГЗУЩТЩУЩУЗГЦФЦГЗУЩУЗГЦХАКИМЭЖТЩУЗЦХАХФОЫОИЛИМЯГЯГЗУЩТ
mouse;FPL;11;6;ОФЦГЯМИКАХЦГЗУЩТЩУЗЯМИМЯГЯЭВЖТ
mouse;FPL;11;7;ОФХАХАДСШР
mouse;FPL;11;8;ОФЦГЯМИКАКЛЕР
mouse;FPL;11;9;ОФХАДСШР
mouse;FPL;11;10;ОФЦГЯМИЛЕРШСДАХЦГЯЭЖТ
mouse;FPL;11;11;ОФЦГЯМЭЖТЩУЩУЗЦХКИФЦГЦЗУЩУЩТ
mouse;FPL;11;12;ОФХАКЛ
mouse;FPL;11;13;ОФЦГЯЭМИКАКИМЯГЦХЦЗУЩУЩТ
mouse;FPL;11;14;ОФХАДСШР
mouse;FPL;3;1;ОФЦГЗУЩТ
